,0,1,2,3
"[0.5, 0.5]",,,-10.915841573482938,-10.878558107110676
"[1.5, 0.5]",,-8.18099927823946,-8.072850334723668,
"[2.5, 0.5]",,-5.3729898576318345,-5.395700959558442,
"[0.5, 1.5]",-8.592112574122547,,,-8.512463969069906
"[0.5, 2.5]",-6.469882133786429,,,-6.387377419717355
"[0.5, 3.5]",-4.840917192483431,,,-4.762840015772782
"[3.5, 0.5]",,-2.89500875502357,-2.8589313024412935,-2.884392512790419
"[3.5, 1.5]",-1.9848824108343874,,,-2.00824055227855
"[3.5, 2.5]",-1.2380424753602146,,,-1.2636141300630868
"[3.5, 3.5]",-0.7177626375871076,,,-0.713715016722634
"[4.5, 0.5]",,-1.558161937580638,-1.5365256318793716,
"[5.5, 0.5]",,-0.7451868518919579,-0.6862837215937199,
"[0.5, 4.5]",-3.5876004492538653,,-3.5309397573726677,
"[1.5, 4.5]",,-2.3451727860159752,-2.3309466800711545,
"[2.5, 4.5]",,-1.214003556358166,-1.1775659576960347,
"[3.5, 4.5]",-0.4478310880537103,-0.530846168749489,1.662824035964034,
"[4.5, 4.5]",,-0.15765306053009862,18.62710124368175,
"[5.5, 4.5]",,0.006931458371455021,122.59673870105397,
"[6.5, 0.5]",,-0.25544891445521256,,-0.2497274646354297
"[6.5, 1.5]",-0.12358073872175653,,,-0.1297337247269673
"[6.5, 2.5]",-0.059150136529807995,,,1.8006846213525411
"[6.5, 4.5]",13.151386199793901,1.0064668830414287,,
"[6.5, 3.5]",-0.1078391510650792,,,74.27171327415903
